verse_id,chapter_title,sthana,heading_path,devanagari,iast,translation,verse_numbers_list,source_url
v4423,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,,"अथातस्त्रिविधरोगविशेषविज्ञानीयं विमानं व्याख्यास्यामः||१||
इति ह स्माह भगवानात्रेयः||२||","athātastrividharōgaviśēṣavijñānīyaṁ vimānaṁ vyākhyāsyāmaḥ||1||
iti ha smāha bhagavānātrēyaḥ||2||","Now we shall expound the chapter ""Trividha Roga Vishesha Vijnaniya Vimana"" (Three methods for knowledge of disease). Thus said Lord Atreya. [1-2]","[1, 2]",https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4424,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease,"त्रिविधं खलु रोगविशेषविज्ञानं भवति; तद्यथा आप्तोपदेशः, प्रत्यक्षम्, अनुमानं चेति||३||","trividhaṁ khalu rōgaviśēṣavijñānaṁ bhavati; tadyathā āptōpadēśaḥ, pratyakṣam, anumānaṁ cēti||3||","Specific features of diseases can be determined in three ways – by means of aptopadesha (authoritative instruction), Pratyaksha (direct observation), and Anumana (inference). [3]",[3],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4425,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease,"तत्राप्तोपदेशो नामाप्तवचनम्|
आप्ता ह्यवितर्कस्मृतिविभागविदो निष्प्रीत्युपतापदर्शिनश्च| तेषामेवङ्गुणयोगाद्यद्वचनं तत् प्रमाणम्| अप्रमाणं पुनर्मत्तोन्मत्तमूर्खरक्तदुष्टादुष्टवचनमिति ;
प्रत्यक्षं तु खलु तद्यत् स्वयमिन्द्रियैर्मनसा चोपलभ्यते|
अनुमानं खलु तर्को युक्त्यपेक्षः||४||","tatrāptōpadēśō nāmāptavacanam|
āptā hyavitarkasmr̥tivibhāgavidō niṣprītyupatāpadarśinaśca| tēṣāmēvaṅguṇayōgādyadvacanaṁ tat pramāṇam| apramāṇaṁ punarmattōnmattamūrkharaktaduṣṭāduṣṭavacanamiti ;
pratyakṣaṁ tu khalu tadyat svayamindriyairmanasā cōpalabhyatē|
anumānaṁ khalu tarkō yuktyapēkṣaḥ||4||","Authoritative instructions are the teachings of apta (persons who are the most reliable). Apta are free from doubts, their memory is unimpaired, they know things in their entirety by determinate experience. They see things without any attachment or affection ( nishpriti and nirupatapa). Because of these qualities, what they say is authentic. On the other hand, statements- true or false- made by intoxicated, mad, illiterate people and people with attachments are not to be considered as authoritative. Pratyaksha or direct observation is that which is comprehensible by an individual through his own senses and mind. Anumana or inference is the indirect knowledge based on Yukti i.e. reasoning, logic and experiments. [4]",[4],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4426,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease,"त्रिविधेन खल्वनेन ज्ञानसमुदायेन पूर्वं परीक्ष्य रोगं सर्वथा सर्वमथोत्तरकालमध्यवसानमदोषं भवति, न हि ज्ञानावयवेन कृत्स्ने ज्ञेये ज्ञानमुत्पद्यते|
त्रिविधे त्वस्मिन् ज्ञानसमुदये पूर्वमाप्तोपदेशाज्ज्ञानं, ततः प्रत्यक्षानुमानाभ्यां परीक्षोपपद्यते|
किं ह्यनुपदिष्टं पूर्वं यत्तत् प्रत्यक्षानुमानाभ्यां परीक्षमाणो विद्यात्|
तस्माद्द्विविधा परीक्षा ज्ञानवतां प्रत्यक्षम्, अनुमानं च;त्रिविधा वा सहोपदेशेन||५||","trividhēna khalvanēna jñānasamudāyēna pūrvaṁ parīkṣya rōgaṁ sarvathā sarvamathōttarakālamadhyavasānamadōṣaṁ bhavati, na hi jñānāvayavēna kr̥tsnē jñēyē jñānamutpadyatē| trividhē tvasmin jñānasamudayē pūrvamāptōpadēśājjñānaṁ, tataḥ pratyakṣānumānābhyāṁ parīkṣōpapadyatē| kiṁ hyanupadiṣṭaṁ pūrvaṁ yattat pratyakṣānumānābhyāṁ parīkṣamāṇō vidyāt| tasmāddvividhā parīkṣā jñānavatāṁ pratyakṣam, anumānaṁ ca; trividhā vā sahōpadēśēna||5||","First of all, one should examine the various aspects of diseases by employing all the three pramanas (i.e., the three methods of examination). Observations made on the nature of the disease thereafter are infallible. One cannot acquire authoritative knowledge about anything in all its aspects simply by examining it through a part of these “sources of knowledge”. Of all the sources of knowledge one should acquire knowledge in the beginning through authoritative instructions and, thereafter proceed to examine a thing through Pratyaksha (direct observations), and Anumana (inference). What is to be examined by “direct observations” and inference unless something can be studied prima facie. Hence, all the three methods of examination are always to be used in the sequence viz. aptopadesha, Pratyaksha and Anumana. In other words, it could be said that if a physician possesses the textual knowledge ( Aptopadesha) then, for him, there are only two methods of examinations. [5]",[5],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4427,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Criteria of knowledge of disease,"तत्रेदमुपदिशन्ति बुद्धिमन्तः- रोगमेकैकमेवम्प्रकोपणमेवंयोनिमेवमुत्थानमेवमात्मानमेवमधिष्ठानमेवंवेदनमेवं संस्थानमेवंशब्द
स्पर्शरूपरसगन्धमेवमुपद्रवमेवंवृद्धिस्थानक्षयसमन्वितमेवमुदर्क मेवन्नामानमेवंयोगं विद्यात्; तस्मिन्नियं प्रतीकारार्था प्रवृत्तिरथवा निवृत्तिरित्युपदेशाज्ज्ञायते||६||",tatrēdamupadiśanti buddhimantaḥ- rōgamēkaikamēvamprakōpaṇamēvaṁyōnimēvamutthānamēvamātmānamēvamadhiṣṭhānamēvaṁvēdanamēvaṁ saṁsthānamēvaṁśabdasparśarūparasagandhamēvamupadravamēvaṁvr̥ddhisthānakṣayasamanvitamēvamudarka mēvannāmānamēvaṁyōgaṁ vidyāt; tasminniyaṁ pratīkārārthā pravr̥ttirathavā nivr̥ttirityupadēśājjñāyatē||6||,"Using the aptopadesha method of examination, one acquires knowledge as described here using the following terms that wise men, or apta, use to understand a disease: Prakopanam: provoking factors, viz. process of the vitiation of the doshas Yoni: Source of doshas Uthanam: onset of a disease Atmanam: The cardinal sign and symptoms. Adhishthanam: Site, which could be the body or the mind or both Vedanam: signs and symptoms Sansthanam (location): amashaya, pakwashaya, avayava vishesha, or in micro channels Shabda, sparsha, rupa, rasa, gandham (five senses): Altered sensorium. Updravam: Complications Vriddhi sthana kshayam (Increased, decreased, balanced): Whether dosha, dhatu and mala are increased, decreased, or in balance Udarakam: Prognosis Namanam: Nomenclature Pravritti: Indicated treatment Nivritti: Contraindication Using the above framework, one could gather all the knowledge necessary of a disease. [6]",[6],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4428,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Knowledge by direct perception,"प्रत्यक्षतस्तु खलु रोगतत्त्वं बुभुत्सुः सर्वैरिन्द्रियैः सर्वानिन्द्रियार्थानातुरशरीरगतान् परीक्षेत, अन्यत्र रसज्ञानात्; तद्यथा- अन्त्रकूजनं, सन्धिस्फुटनमङ्गुलीपर्वणां च, स्वरविशेषांश्च, ये चान्येऽपि केचिच्छरीरोपगताः शब्दाः स्युस्ताञ्छ्रोत्रेण परीक्षेत; वर्णसंस्थानप्रमाणच्छायाः शरीरप्रकृतिविकारौ, चक्षुर्वैषयिकाणि यानि चान्यान्यनुक्तानि तानि चक्षुषा परीक्षेत; रसं तु खल्वातुरशरीरगतमिन्द्रियवैषयिकमप्यनुमानादवगच्छेत्, न ह्यस्य प्रत्यक्षेण ग्रहणमुपपद्यते, तस्मादातुरपरिप्रश्नेनैवातुरमुखरसं विद्यात्, यूकापसर्पणेन त्वस्य शरीरवैरस्यं, मक्षिकोपसर्पणेन शरीरमाधुर्यं, लोहितपित्तसन्देहे तु किं धारिलोहितं लोहितपित्तं वेति श्वकाकभक्षणाद्धारिलोहितमभक्षणाल्लोहितपित्तमित्यनुमातव्यम्, एवमन्यानप्यातुरशरीरगतान् रसाननुमिमीत; गन्धांस्तु खलु सर्वशरीरगतानातुरस्य प्रकृतिवैकारिकान् घ्राणेन परीक्षेत; स्पर्शं च पाणिना प्रकृतिविकृतियुक्तम्| इति प्रत्यक्षतोऽनुमानादुपदेशतश्च परीक्षणमुक्तम्||७||","pratyakṣatastu khalu rōgatattvaṁ bubhutsuḥ sarvairindriyaiḥ sarvānindriyārthānāturaśarīragatān parīkṣēta, anyatra rasajñānāt; tadyathā- antrakūjanaṁ, sandhisphuṭanamaṅgulīparvaṇāṁ ca, svaraviśēṣāṁśca, yē cānyē'pi kēciccharīrōpagatāḥ śabdāḥ syustāñchrōtrēṇa parīkṣēta; varṇasaṁsthānapramāṇacchāyāḥ , śarīraprakr̥tivikārau, cakṣurvaiṣayikāṇi yāni cānyānyanuktāni tāni cakṣuṣā parīkṣēta; rasaṁ tu khalvāturaśarīragatamindriyavaiṣayikamapyanumānādavagacchēt, na hyasya pratyakṣēṇa grahaṇamupapadyatē, tasmādāturaparipraśnēnaivāturamukharasaṁ vidyāt, yūkāpasarpaṇēna tvasya śarīravairasyaṁ, makṣikōpasarpaṇēna śarīramādhuryaṁ, lōhitapittasandēhē tu kiṁ dhārilōhitaṁ lōhitapittaṁ vēti śvakākabhakṣaṇāddhārilōhitamabhakṣaṇāllōhitapittamityanumātavyam, ēvamanyānapyāturaśarīragatān rasānanumimīta; gandhāṁstu khalu sarvaśarīragatānāturasya prakr̥tivaikārikān ghrāṇēna parīkṣēta; sparśaṁ ca pāṇinā prakr̥tivikr̥tiyuktam| iti pratyakṣatō'numānādupadēśataśca parīkṣaṇamuktam||7||","A physician who wants to examine the patient and diagnose the disease through Pratyaksha (direct observations) method of examination should examine with his own senses (all senses except the one relating to the gustatory organ, i.e., taste), in the body of the patient. Antrakoojanam: Gurgling sound in the intestine indicating sound of movement; Sandhisphutanam: Crackling sound in the joints including those in the fingers; Swara visheshana: Voice patterns of the patient; and Shabda: Such other sounds in the body of the patient which are normally found in the human body like respiratory and cardiovascular sounds and also the sounds which are produced through percussion and auscultation etc. The physician should touch various body parts of the patients, and examine signs of abnormality in terms of the body temperature, skin texture (rough- unctuous), presence of moisture (dry-wet), eruptions, pitting, tenderness, etc. Colour, shape, measurement and complexion; Natural and unnatural features of the body found in normal and abnormal states; and Others which can be examined visually like signs of the disease, lustre and appearance of the body and other organs (inspection method of examination from top to bottom of the person) Taste of the various tissues in the body of the patient are undoubtedly the objects of the gustatory sense organ and can be ascertained by inference and not by direct observation. Therefore, the taste in the mouth of the patient should be ascertained by interrogation. For example, sweet taste of the body can be inferred when flies are attracted towards the body. In the case of bleeding from the body, if there is a doubt about the nature of the blood, it should be resolved by giving the blood to dogs and crow to taste. Intake of the blood by dogs and crows is indicative of its purity and rejection by these animals indicates that the blood is vitiated by pitta, i.e. the patient is suffering from raktapitta. Similarly, other tastes in the patient’s body can be inferred. Normal and abnormal smells of the entire body of the patient should be examined by the olfactory sense organ. [7]",[7],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4429,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Knowledge by direct perception > Knowledge by inference,"इमे तु खल्वन्येऽप्येवमेव भूयोऽनुमानज्ञेया भवन्ति भावाः| तद्यथा- अग्निं जरणशक्त्या परीक्षेत, बलं व्यायामशक्त्या, श्रोत्रादीनि शब्दाद्यर्थग्रहणेन, मनोऽर्थाव्यभिचरणेन, विज्ञानं व्यवसायेन, रजःसङ्गेन, मोहमविज्ञानेन, क्रोधमभिद्रोहेण, शोकं दैन्येन, हर्षमामोदेन, प्रीतिं तोषेण, भयं विषादेन, धैर्यमविषादेन, वीर्यमुत्थानेन, अवस्थानमविभ्रमेण, श्रद्धामभिप्रायेण, मेधां ग्रहणेन, सञ्ज्ञां नामग्रहणेन, स्मृतिं स्मरणेन, ह्रियमपत्रपणेन, शीलमनुशीलनेन, द्वेषं प्रतिषेधेन, उपधिमनुबन्धेन , धृतिमलौल्येन, वश्यतां विधेयतया, वयोभक्तिसात्म्यव्याधिसमुत्थानानि कालदेशोपशयवेदनाविशेषेण, गूढलिङ्गं व्याधिमुपशयानुपशयाभ्यां, दोषप्रमाणविशेषमपचारविशेषेण, आयुषः क्षयमरिष्टैः, उपस्थितश्रेयस्त्वं कल्याणाभिनिवेशेन, अमलं सत्त्वमविकारेण, ग्रहण्यास्तु मृदुदारुणत्वं स्वप्नदर्शनमभिप्रायं द्विष्टेष्टसुखदुःखानि चातुरपरिप्रश्नेनैव विद्यादिति||८||","imē tu khalvanyē'pyēvamēva bhūyō'numānajñēyā bhavanti bhāvāḥ tadyathā agniṁ jaraṇaśaktyā parīkṣēta balaṁ vyāyāmaśaktyā, śrōtrādīni śabdādyarthagrahaṇēna, manō'rthāvyabhicaraṇēna, vijñānaṁ vyavasāyēna, rajaḥsaṅgēna, mōhamavijñānēna, krōdhamabhidrōhēṇa, śōkaṁ dainyēna, harṣamāmōdēna, prītiṁ tōṣēṇa, bhayaṁ viṣādēna, dhairyamaviṣādēna, vīryamutthānēna
avasthānamavibhramēṇa, śraddhāmabhiprāyēṇa, mēdhāṁ grahaṇēna, sañjñāṁ nāmagrahaṇēna, smr̥tiṁ smaraṇēna, hriyamapatrapaṇēna, śīlamanuśīlanēna, dvēṣaṁ pratiṣēdhēna,
upadhimanubandhēna , dhr̥timalaulyēna, vaśyatāṁ vidhēyatayā,
vayōbhaktisātmyavyādhisamutthānāni kāladēśōpaśayavēdanāviśēṣēṇa, gūḍhaliṅgaṁ vyādhimupaśayānupaśayābhyāṁ, dōṣapramāṇaviśēṣamapacāraviśēṣēṇa, āyuṣaḥ kṣayamariṣṭaiḥ, upasthitaśrēyastvaṁ kalyāṇābhinivēśēna, amalaṁ sattvamavikārēṇa, grahaṇyāstu mr̥dudāruṇatvaṁ svapnadarśanamabhiprāyaṁ dviṣṭēṣṭasukhaduḥkhāni cāturaparipraśnēnaiva vidyāditi||8||","Charak observed that the objects known by direct perceptions are very limited, whereas the range of inference is fairly vast in areas that are not known by our means of perception, i.e., sense organs. Here, reasoning and logic already stated in scriptures need to be used. The following subjects could be understood through Anumana (inference): Agnim jaran shaktya - Digestion by quality and quantity of food taken and digested or not digested. Balam vyayam shaktya - Physical strength of the person to be examined with the performance of the exercise or the physical work. Shrotradeeni- shabdadi artha grahanena -The sensory ability with clarity and accuracy of perception of their respective objects. Mano- avyabhicharnena - Inappropriate mental perceptions, even in the presence of all other senses along with their respective objects. Absence or altered perception indicates dissociation of mind with senses. Vigyanam vyavsayena - skills can be judged by one’s occupation. Rajah sangena - attachments by involvement Moham avigyanena - confused state by lack of proper knowledge Krodham abhidrohena - anger by choosing measures for revenge Shokam dainyena - grief by pity appearance Harsham aamoden - pleasure by way of celebrations. Preetim Toshena - affection by satisfaction. Bhayam vishadena - fear by duration and severity of anxiety. Dhairyam avishadena - patience by facing adversities without fear and anxiety Veeryam utthanena - bravery by way of initiation of difficult task Avasthanam avibhramena - stability by absence of doubts and confusions Shriddha abhiprayena - faith by purposiveness Medha grahnena - wisdom by retaining threshold Sangya namgrahanena - mental awakening instantaneous identification Smriti smarnena- memory by recalling ability Hriyam apatrapnena - shy by drooping of eyelids. Sheelam anusheelnena - obedience by constant following Dvesham pratishedhena - hatred by duration of staying away Upadhi anubandhena - fraudulent attitude. Dhriti alaulyena - tolerance by long standing and non shifting attitude Vashyata vidheyataya - controllability by following of righteous conduct Vaya kalen - age by chronological time Bhakti deshen - liking a place, person and surroundings with opportunistic intentions. Satmya upshayena- habituation by suitability Vyadhi vedanaya - diseases by symptomatology Goodha linga vyadhi - mysterious diseases by therapeutic measures Dosha pramana- quantity of morbidity by potential causative factors Aysha kshaya - near death signs of imminent death ( Arishta) Shreyatwam: signs of regaining health, when the patient thinks welfare of all. Amalam Satwam - purity of mind by freedom from illusionary attachments. Granyastu mridu darunatwam - abdominal comforts and discomforts by sleep quality and by interrogations. [8]",[8],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4430,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Importance of three fold examination,"भवन्ति चात्र- आप्ततश्चोपदेशेन प्रत्यक्षकरणेन च|
अनुमानेन च व्याधीन् सम्यग्विद्याद्विचक्षणः||९||","bhavanti cātra-
āptataścōpadēśēna pratyakṣakaraṇēna ca|
anumānēna ca vyādhīn samyagvidyādvicakṣaṇaḥ||9||","To sum up this chapter, it can be said that the wise should properly understand a disease by means of three methods, i.e., the words documented by the wise, direct observation and inference. [9]",[9],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4431,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Importance of three fold examination,सर्वथा सर्वमालोच्य यथासम्भवमर्थवित्| अथाध्यवस्येत्तत्त्वे च कार्ये च तदनन्तरम्||१०||,"sarvathā sarvamālōcya yathāsambhavamarthavit|
athādhyavasyēttattvē ca kāryē ca tadanantaram||10||","As far as possible, all factors should be discussed in their entirety. After examining the disease by aptopadesha, the physician should obtain knowledge regarding the nature of disease and the therapies required therefore. [10]",[10],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4432,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Importance of three fold examination,"कार्यतत्त्वविशेषज्ञः प्रतिपत्तौ न मुह्यति|
अमूढः फलमाप्नोति यदमोहनिमित्तजम्||११||","kāryatattvaviśēṣajñaḥ pratipattau na muhyati|
amūḍhaḥ phalamāpnōti yadamōhanimittajam||11||",One who is well versed in the specific nature of the disease as well as the therapies required therefore seldom fails to act properly. It is only he who acts properly that reaps the results of proper action (i.e. achieves success). [11],[11],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4433,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Importance of three fold examination,"ज्ञानबुद्धिप्रदीपेन यो नाविशति तत्त्ववित् |
आतुरस्यान्तरात्मानं न स रोगांश्चिकित्सति||१२||","jnānabuddhipradīpēna yō nāviśati tattvavit |
āturasyāntarātmānaṁ na sa rōgāṁścikitsati||12||","When a physician who, even if well versed in knowledge of the disease and its treatment does not try to enter into the heart of the patient by virtue of the light of his knowledge, he will not be able to treat the disease. [12]",[12],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4434,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Summary,"तत्र श्लोकौ-
सर्वरोगविशेषाणां त्रिविधं ज्ञानसङ्ग्रहम्|
यथा चोपदिशन्त्याप्ताः प्रत्यक्षं गृह्यते यथा||१३||
ये यथा चानुमानेन ज्ञेयास्तांश्चाप्युदारधीः| भावांस्त्रिरोगविज्ञाने विमाने मुनिरुक्तवान्||१४||","tatra ślokau-
sarvarōgaviśēṣāṇāṁ trividhaṁ jñānasaṅgraham|
yathā cōpadiśantyāptāḥ pratyakṣaṁ gr̥hyatē yathā||13||
yē yathā cānumānēna jñēyāstāṁścāpyudāradhīḥ|
bhāvāṁstrirōgavijñānē vimānē muniruktavān||14||","tatra shlokau- To sum up again, Three methods for the determination of all types of diseases are - factors understood by the instructions of apta (sages), by direct observation and inference, along with the methods prescribed in respective chapters for specific subject.[13-14]","[13, 14]",https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4435,Trividha Roga Vishesha Vijnaniya Vimana,Vimana_Sthana,Three methods for knowledge of disease > Summary,"इत्यग्निवेशकृते तन्त्रे चरकप्रतिसंस्कृते विमानस्थाने
त्रिविधरोगविशेषविज्ञानीयं विमानं नाम चतुर्थोऽध्यायः||४||",ityagnivēśakr̥tē tantrē carakapratisaṁskr̥tē vimānasthānē trividharōgaviśēṣavijñānīyaṁ vimānaṁ nāma caturthō'dhyāyaḥ||4||,Thus ends the fourth chapter of Vimana Sthana on “The determination of the three factors for understanding the specific characteristics of diseases” of Agnivesha’s work as redacted by Charak.,[],https://www.carakasamhitaonline.com/index.php?title=Trividha_Roga_Vishesha_Vijnaniya_Vimana
v4436,Sroto Vimana,Vimana_Sthana,,"अथातः स्रोतसां विमानं व्याख्यास्यामः||१||
इति ह स्माह भगवानात्रेयः||२||","athātaḥ srōtasāṁ vimānaṁ vyākhyāsyāmaḥ||1||
iti ha smāha bhagavānātrēyaḥ||2||","Now we shall expound the chapter ""Sroto Vimana"" (Specific features of channels of transport and transformation). Thus said Lord Atreya.[1-2]","[1, 2]",https://www.carakasamhitaonline.com/index.php?title=Sroto_Vimana
v4437,Sroto Vimana,Vimana_Sthana,Srotas (channels of transport and transformation),"यावन्तः पुरुषे मूर्तिमन्तो भावविशेषास्तावन्त एवास्मिन् स्रोतसां प्रकारविशेषाः| सर्वे हि भावा पुरुषे नान्तरेण स्रोतांस्यभिनिर्वर्तन्ते, क्षयं वाऽप्यभिगच्छन्ति| स्रोतांसि खलु परिणाममापद्यमानानां धातूनामभिवाहीनि भवन्त्ययनार्थेन||३||","yāvantaḥ puruṣē mūrtimantō bhāvaviśēṣāstāvanta ēvāsmin srōtasāṁprakāraviśēṣāḥ| sarvē hi bhāvā puruṣē nāntarēṇasrōtāṁsyabhinirvartantē, kṣayaṁ vā'pyabhigacchanti| srōtāṁsi khalu pariṇāmamāpadyamānānāṁ dhātūnāmabhivāhīni bhavantyayanārthēna||3||",There are as many types of srotas as there are corporeal entities. All such entities do not arise or decay in the absence of srotas. Srotamsi are defined as inner transporting channels of dhatu undergoing transformation. [3],[3],https://www.carakasamhitaonline.com/index.php?title=Sroto_Vimana
v4438,Sroto Vimana,Vimana_Sthana,Srotas (channels of transport and transformation),"अपि चैके स्रोतसामेव समुदयंपुरुषमिच्छन्ति, सर्वगतत्वात् सर्वसरत्वाच्च दोषप्रकोपणप्रशमनानाम्| न त्वेतदेवं, यस्य हि स्रोतांसि, यच्च वहन्ति, यच्चावहन्ति,यत्र चावस्थितानि, सर्वं तदन्यत्तेभ्यः||४|| अतिबहुत्वात् खलु केचिदपरिसङ्ख्येयान्याचक्षते स्रोतांसि, परिसङ्ख्येयानि पुनरन्ये||५||","api caikē srōtasāmēva samudayaṁ puruṣamicchanti, sarvagatatvāt sarvasaratvācca dōṣaprakōpaṇapraśamanānām| na tvētadēvaṁ, yasya hi srōtāṁsi, yaccavahanti, yaccāvahanti, yatra cāvasthitāni, sarvaṁ tadanyattēbhyaḥ||4||
atibahutvāt khalu kēcidaparisaṅkhyēyānyācakṣatē srōtāṁsi, parisaṅkhyēyāni punaranyē||5||","Some experts opine that an individual is just the aggregate of innumerable srotamsi because of their pervasiveness and the diffusiveness of agents that aggravate or pacify dosha. However, it is not correct because that which srotas belongs to, which they carry, nourish and where they are situated, all that is different from srotamsi themselves. Some experts hold that srotamsi are innumerable because they are many while others consider them as definite in number. [4-5]","[4, 5]",https://www.carakasamhitaonline.com/index.php?title=Sroto_Vimana
v4439,Sroto Vimana,Vimana_Sthana,Srotas (channels of transport and transformation),"तेषां तु खलु स्रोतसां यथास्थूलं कतिचित्प्रकारान्मूलतश्च प्रकोपविज्ञानतश्चानुव्याख्यास्यामः; ये भविष्यन्त्यलमनुक्तार्थज्ञानाय ज्ञानवतां, विज्ञानाय चाज्ञानवताम्||६||
तद्यथा प्राणोदकान्नरसरुधिरमांसमेदोस्थिमज्जशुक्रमूत्रपुरीषस्वेदवहानीति वातपित्तश्लेष्मणां पुनः सर्वशरीरचराणां सर्वाणि स्रोतांस्ययनभूतानि, तद्वदतीन्द्रियाणां पुनः सत्त्वादीनां केवलं चेतनावच्छरीरमयनभूतमधिष्ठानभूतं च| तदेतत् स्रोतसां प्रकृतिभूतत्वान्न विकारैरुपसृज्यते शरीरम्||७||","tēṣāṁ tu khalu srōtasāṁ yathāsthūlaṁ katicitprakārānmūlataśca prakōpavijñānataścānuvyākhyāsyāmaḥ; yē bhaviṣyantyalamanuktārthajñānāya jñānavatāṁ, vijñānāya cājñānavatām||6||
tadyathā prāṇōdakānnarasarudhiramāṁsamēdōsthimajjaśukramūtrapurīṣasvēdavahānīti; vātapittaślēṣmaṇāṁ punaḥ sarvaśarīracarāṇāṁ sarvāṇi srōtāṁsyayanabhūtāni, tadvadatīndriyāṇāṁ punaḥ sattvādīnāṁ kēvalaṁ cētanāvaccharīramayanabhūtamadhiṣṭhānabhūtaṁ ca| tadētat srōtasāṁ prakr̥tibhūtatvānna vikārairupasr̥jyatē śarīram||7||","I will give examples of some types of srotas according to their origin and abnormalities, which will suffice for the learned to know about those not mentioned here and for the mediocre to grasp them fully. Some of the major srotas include those carrying prana i.e. vital breath, udaka or water, anna or food, rasa dhatu or plasma, rakta dhatu or red blood, mamsa dhatu or muscle, meda dhatu or adipose, asthi dhatu or bone, majja dhatu or marrow, shukra dhatu i.e. reproductive elements, mutra or urine, purisha or feces and sweda or sweat. As regards vata - pitta - kapha, they move all over the body with all the srotamsi serving as their passages. Similarly, for mind etc. which transcend sense organs, the entire sentient body serves as a passage as well as its location. As long as these srotamsi are normal, the body is not inflicted with any disorder. [6-7]","[6, 7]",https://www.carakasamhitaonline.com/index.php?title=Sroto_Vimana
